income,hours.per.week,age,education,occupation,workclass,native.country
0,40,25,13,5,1,0
1,40,47,13,6,4,0
1,42,53,9,6,1,0
0,40,47,9,13,1,0
0,40,20,7,7,1,0
0,70,32,10,8,1,0
0,50,28,9,2,1,0
0,40,52,9,4,1,0
1,40,35,14,6,1,0
0,40,30,10,2,1,0
0,20,21,10,3,1,0
0,20,20,10,5,1,0
1,40,62,9,3,5,0
0,30,24,13,4,1,0
0,40,52,13,9,4,0
0,40,23,9,4,1,0
1,40,36,14,5,1,0
0,40,40,10,2,1,0
0,40,30,10,8,1,1
0,35,41,5,11,1,0
1,40,59,9,11,1,0
0,37,27,14,5,1,0
0,50,41,10,5,1,0
0,35,27,13,7,1,0
0,40,50,9,8,1,0
0,40,29,3,3,1,1
1,55,38,13,5,1,0
0,60,30,9,8,1,0
0,55,48,13,6,1,0
0,40,40,12,6,1,0
0,40,27,7,2,5,1
1,40,59,14,2,2,0
1,50,34,9,9,1,0
1,60,47,15,3,3,0
0,20,64,2,4,3,0
0,40,29,5,8,1,1
0,40,38,9,11,5,0
1,60,49,13,4,1,0
0,40,53,10,1,1,0
1,50,35,10,9,1,0
0,40,38,9,2,1,0
0,40,36,13,4,1,1
0,55,34,13,4,2,1
0,10,24,13,6,1,1
0,40,23,10,9,1,0
0,35,21,10,9,1,0
0,40,47,10,9,1,0
1,50,33,11,5,4,0
1,35,63,10,8,2,0
0,60,18,9,3,5,0
0,50,32,13,6,1,0
0,40,19,9,7,1,0
0,40,27,9,6,5,0
1,48,40,10,11,1,0
0,40,38,11,11,2,0
0,47,20,9,10,1,0
0,70,35,9,11,2,0
0,40,22,10,9,1,0
1,50,40,14,6,1,0
0,40,23,6,7,1,0
0,40,26,13,9,1,0
0,60,53,10,10,3,0
1,40,34,10,2,1,0
0,40,39,9,2,1,0
0,40,25,5,2,1,1
0,20,18,7,4,1,0
0,40,65,13,5,1,0
0,40,49,13,5,2,0
0,40,64,6,3,1,0
1,40,68,13,5,1,0
0,40,56,10,3,2,0
1,48,35,13,6,1,0
0,12,50,9,9,4,0
0,28,45,9,9,1,0
0,40,43,13,5,1,0
0,40,39,10,9,1,0
1,50,45,13,1,1,0
0,45,36,11,1,1,0
0,40,26,10,9,1,0
0,32,36,13,6,1,0
0,60,47,13,9,1,0
0,30,53,10,4,1,0
0,40,44,3,2,2,0
0,40,25,9,7,1,1
0,36,35,3,10,1,0
0,40,34,11,6,1,0
0,40,42,10,2,1,0
0,4,47,9,3,1,0
0,37,23,9,2,1,1
0,40,56,9,5,5,0
0,60,38,9,11,1,0
1,40,46,12,5,1,0
0,57,47,11,9,1,0
0,46,42,9,11,1,0
0,40,48,9,4,1,0
0,50,27,9,5,1,0
0,36,40,12,6,1,0
0,30,75,12,5,2,0
1,48,39,13,6,1,0
0,40,46,11,9,4,0
0,40,51,9,8,1,0
0,40,34,9,3,1,0
0,40,23,10,4,1,0
0,45,32,12,3,1,0
0,55,45,10,4,2,0
0,40,21,10,3,1,0
0,44,36,9,2,1,0
0,50,40,6,2,1,0
0,20,68,5,10,1,0
1,40,40,13,4,1,0
0,24,20,10,9,1,0
1,40,48,14,6,5,0
0,45,27,13,4,1,0
0,40,57,12,1,4,0
1,98,54,9,5,3,0
0,40,47,9,3,1,0
0,40,30,10,2,5,0
1,45,35,10,2,1,0
0,40,56,8,7,5,0
0,28,20,9,7,1,0
0,38,38,13,6,5,0
0,25,19,10,4,1,0
0,40,31,10,9,1,1
0,60,44,13,6,5,0
0,40,41,10,2,1,0
0,16,18,7,3,1,0
0,40,23,5,11,1,0
0,32,37,10,3,5,0
0,45,43,13,4,2,0
0,40,31,2,8,1,1
1,40,40,10,11,1,0
0,12,27,15,6,1,0
0,40,64,10,11,5,0
0,40,31,12,6,4,0
0,45,48,14,5,1,0
1,20,37,13,4,2,1
0,24,28,10,1,1,0
0,40,42,10,2,1,0
0,60,60,4,4,3,0
0,20,17,7,3,1,0
0,40,46,6,9,1,0
0,40,18,9,9,1,0
0,27,22,9,3,1,0
0,60,44,13,5,2,0
0,40,36,9,4,1,0
0,40,65,12,5,1,0
0,40,26,9,3,1,1
0,25,21,6,3,1,0
0,35,28,10,3,1,0
0,40,27,10,8,1,0
0,12,19,10,3,6,0
0,40,40,10,11,1,0
0,15,19,9,7,1,0
0,40,37,9,2,1,0
1,40,33,10,9,1,0
0,40,34,9,3,1,0
0,40,44,11,13,5,0
0,40,33,10,9,1,0
0,40,19,9,4,1,0
0,36,59,12,6,1,0
0,40,40,9,13,1,0
0,40,35,9,6,1,0
0,45,22,11,9,1,0
0,40,41,14,6,1,0
1,50,59,10,1,1,0
0,40,50,8,7,1,0
0,10,21,11,9,1,0
0,40,40,9,5,3,0
0,40,22,9,4,1,0
0,40,43,3,8,1,1
0,16,17,7,11,1,0
0,40,42,4,3,5,0
1,40,37,10,8,1,0
0,40,43,3,8,1,1
0,40,46,5,2,1,0
1,40,50,15,9,5,1
0,40,47,4,4,2,1
0,45,33,4,9,1,0
0,35,59,9,10,2,0
1,40,39,9,2,5,0
0,40,29,10,2,1,0
0,55,26,13,5,1,0
0,40,24,9,2,1,0
0,20,30,10,9,1,0
0,40,52,7,11,6,0
1,40,51,14,6,4,0
1,60,30,13,4,1,0
0,60,23,10,1,1,0
0,45,37,16,6,6,0
0,38,25,10,9,6,0
0,55,30,9,6,1,0
0,40,40,10,9,1,0
0,32,20,9,8,1,0
0,45,24,13,5,1,0
0,40,32,9,2,1,0
0,30,35,9,3,1,0
0,40,20,9,3,1,0
1,40,29,9,2,6,0
0,28,25,9,2,1,0
0,40,50,4,11,5,0
0,50,24,9,9,1,0
0,32,30,9,13,5,0
0,40,37,10,9,1,0
0,30,20,9,7,1,0
0,50,55,4,11,1,0
0,40,61,8,8,1,1
0,3,22,9,3,1,0
0,12,23,11,9,1,0
0,24,39,13,9,1,1
0,35,21,10,4,1,0
1,40,52,9,5,3,0
0,50,50,13,2,2,0
0,99,51,11,5,2,0
0,45,47,6,5,1,0
0,40,45,9,8,1,0
0,40,48,10,3,4,0
1,50,36,13,5,1,0
0,40,61,9,11,1,0
0,30,72,13,4,1,0
0,15,19,10,4,1,0
0,40,24,7,8,1,0
0,40,44,10,7,1,1
0,20,19,9,7,1,0
0,48,20,9,4,1,0
0,40,23,9,2,1,0
1,53,58,9,10,1,0
0,40,20,8,2,1,0
0,12,62,9,5,1,0
0,2,67,13,6,1,0
1,40,37,11,5,5,1
0,20,38,12,1,1,0
0,80,23,9,3,1,0
0,40,28,9,4,1,0
0,40,25,9,5,1,0
0,30,60,9,2,2,0
0,50,31,9,5,3,0
0,37,29,9,2,2,0
0,40,51,5,4,1,0
0,40,27,9,2,1,0
0,20,18,10,3,1,0
0,40,34,9,8,1,0
0,35,36,9,2,1,0
0,40,35,13,5,1,0
0,45,27,9,4,1,0
0,40,25,9,9,1,0
1,32,22,10,3,1,0
1,48,41,10,2,1,0
0,20,20,11,11,1,0
0,40,52,9,8,1,0
0,37,34,10,3,1,0
1,45,44,15,6,1,0
1,40,50,14,4,1,0
1,50,49,13,5,3,0
0,28,71,15,3,6,0
0,25,20,9,3,1,0
1,60,59,9,4,3,0
0,42,38,10,5,1,0
0,40,55,9,11,5,0
0,20,17,5,3,1,0
1,55,45,13,5,1,0
0,30,43,9,2,2,0
0,25,19,8,3,1,0
0,40,33,9,3,1,0
0,40,63,9,5,1,0
0,40,34,9,11,1,0
0,40,31,11,8,1,0
0,40,21,8,2,1,0
0,36,23,12,9,1,0
0,8,20,10,7,1,0
1,60,45,13,4,1,0
0,50,59,9,11,1,0
1,35,66,9,9,5,0
0,40,29,10,2,1,0
0,40,32,13,5,6,0
0,45,57,9,5,1,0
1,40,57,14,6,1,0
0,60,50,9,4,3,0
1,40,56,12,2,1,0
0,48,26,14,5,1,0
0,65,26,12,10,2,0
1,40,33,13,6,1,0
1,60,36,12,10,2,0
1,40,45,10,4,1,0
0,36,23,10,4,1,1
0,25,23,10,3,1,0
0,40,35,13,6,5,0
0,40,45,9,2,1,0
0,25,21,10,4,1,0
0,40,56,9,9,6,0
0,40,31,9,7,4,0
0,36,44,8,11,1,0
0,38,20,9,7,1,0
1,40,44,9,9,4,0
0,23,19,10,3,1,0
0,40,23,10,4,1,0
0,40,21,9,2,1,1
0,15,29,14,6,6,0
0,30,33,10,3,1,0
1,48,46,9,5,1,0
0,37,19,9,7,1,0
0,40,29,10,5,1,0
0,50,34,11,4,1,0
0,40,26,10,5,1,0
0,40,30,13,5,1,0
0,40,34,10,9,1,0
0,48,28,9,4,1,0
0,40,19,8,7,1,0
1,30,24,10,6,2,0
1,40,37,13,2,1,0
0,30,24,13,6,1,0
0,42,24,13,9,1,0
1,45,40,9,8,1,0
0,20,20,10,7,1,0
0,40,23,7,7,5,0
0,40,25,10,3,1,0
0,30,64,11,6,1,0
0,40,28,10,9,1,0
1,40,52,14,6,5,0
0,50,28,15,6,1,0
1,55,31,11,5,1,0
0,10,77,13,6,1,0
0,40,22,9,1,1,0
0,55,38,13,5,1,0
0,40,25,10,9,5,0
1,40,50,9,2,1,0
0,60,53,9,5,5,0
0,40,24,9,10,1,0
1,50,33,9,9,1,0
0,30,30,10,11,1,0
1,40,31,9,9,4,0
0,40,39,10,11,6,0
0,65,30,13,4,1,0
0,44,48,10,9,1,0
1,45,39,9,8,1,0
1,50,45,14,5,1,0
0,40,32,7,8,1,0
0,50,40,10,9,4,0
0,15,17,6,3,1,0
0,84,25,9,1,1,0
0,57,42,10,11,1,0
0,99,66,13,12,1,0
0,70,63,9,4,2,0
0,25,43,4,3,1,0
0,20,26,9,7,1,1
1,40,23,9,8,1,0
1,55,39,15,5,1,0
1,40,47,9,5,3,0
0,48,36,9,8,1,0
0,40,35,9,2,1,0
0,40,25,9,10,1,0
0,15,21,10,9,6,0
0,40,46,9,12,1,0
0,40,43,6,7,1,0
0,60,41,9,2,1,0
0,35,50,9,9,1,0
0,32,36,7,5,1,0
1,65,45,4,5,2,0
1,50,50,7,5,1,0
0,50,52,4,5,1,0
1,40,40,16,6,1,0
1,40,51,15,6,3,0
0,39,56,14,6,6,0
0,48,35,9,5,1,0
0,35,55,6,4,2,0
0,40,30,9,1,1,0
0,40,34,9,2,1,0
1,40,36,12,6,1,0
0,60,43,9,2,3,0
0,50,24,10,13,5,0
0,40,30,6,3,1,0
0,70,33,12,13,5,0
0,40,29,13,6,4,0
0,15,18,7,6,1,0
0,25,20,7,4,1,0
1,45,45,14,6,6,0
1,40,45,15,5,1,0
0,40,41,9,8,1,0
0,35,42,4,3,5,1
0,40,24,13,4,1,0
0,35,22,9,7,1,0
1,45,28,9,5,1,0
0,35,23,10,7,1,0
0,38,21,4,10,1,0
0,20,23,13,9,1,0
0,48,45,10,9,1,0
0,40,41,9,4,1,0
1,40,49,9,9,4,0
0,40,38,10,3,1,0
0,40,37,9,7,1,0
0,32,70,13,8,1,1
0,40,28,13,6,5,0
0,20,24,12,9,1,0
1,40,69,16,6,1,1
0,40,37,9,9,1,0
0,40,28,13,5,1,0
0,40,54,10,9,1,0
0,40,56,9,9,6,0
0,44,21,9,4,1,0
0,40,29,12,6,1,0
1,50,32,13,6,1,0
0,40,31,10,9,1,0
1,40,55,16,6,6,1
0,45,48,9,11,1,0
0,80,58,9,10,2,0
0,40,23,10,9,1,0
0,50,28,10,9,6,0
0,46,49,10,5,5,0
0,40,51,9,3,1,0
0,53,23,9,2,1,0
0,50,40,9,5,2,0
0,40,59,9,3,1,1
0,50,47,13,2,1,0
0,50,37,9,11,1,0
0,60,43,10,2,1,0
0,60,40,12,10,1,0
1,40,48,6,11,1,0
0,48,29,5,4,1,0
1,50,48,10,4,1,0
0,30,37,13,10,1,0
0,30,28,6,3,1,0
0,40,56,3,2,1,1
0,60,45,9,11,1,0
0,40,60,10,13,6,0
1,42,53,14,5,6,0
0,40,37,9,9,6,0
0,40,31,9,3,1,0
1,44,29,12,10,1,0
0,40,39,9,11,1,1
1,40,31,13,6,5,0
0,16,17,7,7,1,0
0,20,19,9,3,1,0
0,32,24,13,3,1,0
0,40,34,2,3,1,1
0,62,58,13,6,1,1
0,36,23,12,6,1,0
0,40,33,9,3,1,0
0,6,76,9,9,1,0
0,50,40,9,5,1,0
0,50,28,4,3,1,0
0,40,41,10,1,1,0
0,40,22,10,9,4,0
0,40,29,12,7,1,0
0,40,26,9,3,1,0
0,25,22,9,3,1,0
0,43,41,10,11,1,0
0,40,29,9,11,1,1
1,40,72,9,9,4,0
0,65,41,10,10,3,0
0,25,19,10,3,1,0
0,40,25,13,3,1,0
0,45,24,13,5,1,0
0,30,59,5,3,1,0
0,30,17,7,2,1,0
0,40,29,9,3,1,0
0,55,43,9,2,1,0
0,10,29,10,3,5,0
0,40,29,10,9,6,0
1,40,32,10,13,5,0
1,45,50,9,5,2,0
0,50,43,10,5,1,0
0,40,41,9,8,1,0
1,40,32,13,5,1,0
1,45,54,14,6,6,0
1,40,65,9,5,1,0
1,40,70,10,5,3,0
1,55,53,14,5,1,0
0,30,21,10,11,1,0
0,40,20,9,8,1,0
0,38,47,9,9,6,0
0,50,31,15,6,1,0
0,40,45,10,11,2,0
0,40,35,9,9,1,0
1,45,55,13,5,1,0
1,50,49,14,6,1,0
0,40,33,9,3,3,1
0,15,19,10,3,1,0
1,60,48,13,5,3,0
1,40,41,10,2,1,0
1,35,29,13,1,1,0
1,48,47,14,6,5,0
1,40,53,14,5,5,0
0,10,19,10,9,1,0
0,16,71,9,3,1,0
0,25,29,10,4,1,0
0,40,43,10,3,5,0
0,30,23,13,5,1,0
0,40,52,10,9,1,0
1,40,56,13,4,1,0
0,40,28,6,2,1,0
0,80,44,13,6,2,0
0,40,37,13,6,4,0
1,50,30,12,5,1,0
0,40,31,9,2,5,0
0,25,20,10,4,1,0
1,65,64,9,4,1,0
0,40,45,9,3,1,0
1,50,40,10,5,1,0
0,52,19,9,7,1,0
1,45,54,13,5,1,0
1,40,61,16,5,3,1
0,20,18,7,3,1,0
0,40,33,12,2,1,0
0,37,51,9,3,1,0
0,40,54,9,2,1,0
0,24,24,10,13,1,0
0,40,54,10,5,1,1
1,45,42,13,5,1,0
1,50,51,14,4,4,1
1,40,41,10,9,1,0
0,40,31,10,9,6,0
0,40,21,12,2,1,0
0,40,52,10,5,1,0
0,15,20,10,6,1,0
0,25,18,9,4,1,0
0,60,58,9,12,1,1
0,40,23,9,9,1,0
0,20,21,10,4,1,0
0,40,43,12,13,6,0
0,40,53,9,8,1,0
0,40,18,9,5,1,0
1,40,44,13,5,1,0
0,50,31,13,6,1,0
0,40,48,2,3,1,0
0,35,55,14,6,3,0
0,20,24,10,9,1,0
1,40,41,14,6,6,0
1,40,35,9,2,1,0
0,40,47,12,9,5,0
0,32,54,10,4,1,0
0,40,40,13,4,1,0
0,48,56,10,4,2,0
0,40,23,12,1,1,0
0,60,34,9,2,2,0
0,40,27,9,2,5,0
1,40,32,13,6,1,0
0,74,72,10,10,2,0
0,35,32,11,6,1,0
0,40,53,10,9,1,1
0,10,18,8,3,1,0
0,40,41,12,9,4,0
0,45,29,9,2,1,0
0,40,47,10,9,1,0
0,15,56,10,9,5,0
0,40,47,7,9,1,0
0,40,42,9,5,3,0
0,25,22,10,8,1,0
0,44,42,3,3,1,1
0,40,42,10,5,4,0
0,40,46,9,5,1,0
0,55,55,9,5,1,0
1,40,57,13,13,1,0
0,40,25,8,2,1,0
0,30,43,9,11,1,1
0,60,34,13,10,3,0
0,40,27,13,6,5,0
0,40,37,10,5,1,0
0,45,48,10,4,1,0
0,45,38,9,3,1,0
0,37,37,9,9,1,0
0,46,45,9,2,1,0
1,55,56,9,4,1,0
0,40,64,9,8,1,0
0,38,35,10,9,5,0
0,40,23,9,4,1,0
0,90,42,9,13,5,0
0,30,23,10,7,1,0
1,40,56,9,11,5,0
0,40,21,10,7,1,0
0,40,29,9,2,1,0
0,50,32,10,10,6,0
0,20,72,5,3,1,0
0,25,19,10,9,1,0
0,25,25,13,2,5,0
0,35,58,13,5,1,0
0,40,24,13,1,1,0
1,38,41,12,1,1,0
1,40,40,6,5,1,0
0,40,25,11,9,1,0
1,40,43,13,4,3,1
0,40,36,9,2,1,0
0,40,41,9,8,1,0
0,40,31,13,6,1,0
0,40,22,9,5,1,0
0,40,36,12,2,1,0
0,40,42,6,8,1,0
0,60,29,9,2,1,0
0,46,25,9,9,1,0
0,40,23,13,5,1,0
0,20,34,9,4,1,0
0,40,33,10,6,1,0
0,55,38,13,5,1,0
0,40,39,12,2,1,0
1,40,50,13,5,1,0
0,30,32,10,9,1,0
1,40,40,9,5,4,0
0,20,20,9,9,1,0
0,50,56,13,9,1,0
0,40,30,13,13,5,0
0,39,39,10,5,1,0
1,50,25,11,6,1,0
1,40,33,9,8,1,0
0,40,41,13,6,6,0
0,40,50,10,2,1,0
0,40,44,10,11,1,0
0,40,27,13,5,1,0
0,40,58,3,8,1,1
0,15,25,10,1,1,1
0,40,31,9,8,1,0
1,50,39,9,5,1,0
1,40,55,12,2,1,0
0,12,22,12,3,1,0
0,40,44,11,5,1,0
0,40,44,8,11,1,0
0,54,61,4,10,1,0
0,40,32,12,8,1,0
1,45,35,13,5,1,0
0,40,28,10,2,1,0
1,40,57,13,5,1,1
1,65,32,16,6,1,0
0,40,46,4,3,6,0
0,40,43,9,2,3,0
0,35,62,9,3,5,0
1,38,60,14,6,6,1
0,20,67,9,4,1,0
0,30,19,9,4,1,0
1,65,48,6,2,1,0
0,20,19,9,9,6,0
0,30,19,10,3,1,0
0,40,43,9,5,1,0
0,90,31,16,6,1,0
0,45,65,10,5,1,0
0,40,32,9,8,1,0
1,40,36,14,6,6,0
0,40,41,9,8,1,1
0,45,27,10,2,1,0
0,50,75,7,5,3,0
0,40,47,9,10,1,0
0,40,31,10,6,1,0
1,40,40,14,5,1,0
0,30,48,9,4,1,0
0,40,36,13,13,5,0
0,20,18,9,3,1,0
0,40,33,9,5,1,0
0,40,34,14,4,1,0
0,40,39,11,6,6,0
0,35,20,9,3,1,0
0,20,67,10,9,5,0
0,60,42,12,9,1,0
0,40,59,7,8,1,0
0,40,31,9,13,5,0
0,48,47,10,5,1,0
0,30,68,4,3,1,0
0,40,30,10,7,1,0
0,60,34,9,7,1,0
0,40,49,4,8,1,0
1,40,38,10,2,1,0
0,40,24,13,9,1,0
0,40,24,13,5,1,0
0,40,21,3,3,1,1
0,40,52,5,3,5,0
0,40,48,9,7,1,0
0,20,20,10,1,1,0
0,25,31,9,4,1,0
0,50,30,10,5,1,0
0,40,51,9,7,1,0
0,40,29,12,5,1,0
0,16,56,14,4,2,0
0,40,46,13,1,1,0
0,40,29,3,3,1,1
0,30,48,9,5,2,1
0,50,34,9,4,3,0
0,50,42,12,5,2,0
0,30,25,9,3,1,1
0,40,47,7,3,1,0
0,40,23,9,4,1,0
0,22,43,12,11,5,0
0,35,19,10,3,5,0
0,40,22,9,7,1,0
0,70,40,13,6,5,0
0,40,41,12,2,2,1
0,45,42,9,9,1,0
0,47,31,13,9,6,0
0,70,58,9,10,2,0
0,12,36,7,3,1,0
0,65,31,9,11,1,0
0,40,41,9,9,1,0
0,40,35,10,2,1,0
0,15,28,13,6,1,0
0,55,27,8,10,1,0
0,40,17,7,7,1,1
1,50,35,9,4,2,0
0,99,45,10,3,2,0
0,40,44,13,9,1,0
0,40,27,12,3,1,1
0,40,51,5,2,1,0
0,45,49,9,3,1,0
1,10,64,6,6,2,0
0,45,54,4,11,2,1
0,40,43,9,2,1,1
0,35,32,9,2,1,0
1,50,26,9,4,2,0
1,50,37,13,5,1,0
0,40,38,11,9,1,0
0,40,26,8,2,1,0
0,40,42,9,8,1,0
0,40,66,9,11,5,0
0,32,43,9,9,1,0
1,45,37,13,6,1,0
0,35,37,6,5,1,0
0,40,25,10,1,1,0
1,50,29,13,2,1,0
0,70,42,14,6,6,0
0,40,32,9,2,1,0
1,40,42,10,13,6,0
0,50,41,9,5,2,0
0,50,65,9,4,3,0
0,50,32,10,8,1,0
0,10,32,9,2,1,0
0,60,24,10,2,1,0
0,40,51,9,5,4,0
0,35,28,7,3,1,0
1,55,32,10,5,3,0
0,40,77,15,5,1,0
0,20,47,9,9,1,0
0,40,26,9,7,1,0
0,20,20,10,7,1,0
1,35,57,10,6,6,0
0,45,40,16,6,1,0
1,40,50,14,4,1,0
0,45,19,4,7,1,1
0,40,54,8,9,4,0
1,40,51,10,13,5,0
1,50,51,13,9,5,0
0,20,17,8,4,1,0
0,40,32,13,5,1,0
0,45,29,10,2,1,0
0,40,42,10,4,1,0
0,40,40,9,5,1,0
0,40,27,10,2,1,0
0,20,22,13,6,6,0
0,40,58,7,3,1,0
1,45,61,13,4,1,0
1,35,42,13,2,1,0
0,40,49,14,13,1,1
0,40,43,9,8,1,0
1,40,46,13,4,1,0
1,45,28,9,11,1,0
0,40,57,10,9,1,0
0,38,47,9,3,1,0
0,40,79,9,10,2,0
0,45,40,9,12,1,0
0,40,35,13,6,4,1
1,60,30,13,3,1,0
0,40,26,6,10,1,0
0,40,48,9,2,1,0
0,45,22,10,3,1,0
0,30,22,7,3,1,0
0,47,50,6,9,1,1
0,60,47,9,10,2,0
0,50,36,9,11,1,0
1,40,44,11,2,1,0
0,9,73,5,3,1,0
1,40,34,13,6,1,0
0,40,37,10,2,1,1
1,40,46,10,9,1,0
0,40,29,3,10,1,1
0,40,24,12,2,1,0
0,35,29,10,6,6,0
0,20,18,8,9,1,0
1,90,41,13,5,1,0
1,40,59,9,2,1,0
0,50,27,3,10,1,0
0,45,50,11,2,1,0
0,24,25,2,8,1,1
0,45,42,13,5,1,0
0,40,36,10,2,1,1
1,60,62,10,9,1,0
0,40,71,12,9,1,0
1,55,38,13,5,1,0
0,40,44,9,9,1,0
0,60,49,10,10,2,0
0,40,28,9,5,2,1
0,55,26,13,4,1,0
0,12,18,7,7,1,0
1,50,43,12,2,1,0
0,44,23,6,2,1,0
0,35,21,10,3,1,0
0,40,20,9,10,2,0
0,18,19,10,4,1,1
0,32,77,9,9,1,0
0,40,32,12,1,1,0
0,30,37,10,11,5,0
0,45,29,9,11,2,0
0,40,22,10,2,1,0
1,48,31,9,2,1,0
0,60,59,9,4,2,0
1,40,29,10,3,4,0
1,50,56,9,2,1,0
0,20,19,10,9,1,0
0,40,37,9,10,1,0
1,40,58,14,5,6,0
1,40,41,14,5,1,0
0,38,29,9,4,1,0
0,50,38,9,5,2,0
1,28,46,9,5,1,0
1,45,42,14,6,1,0
0,40,29,10,4,1,0
0,40,29,11,9,1,0
0,40,47,14,6,1,0
1,40,37,7,2,1,0
0,45,39,9,10,1,0
1,35,46,13,4,1,0
0,40,28,11,11,1,0
1,56,36,10,10,1,0
0,40,39,9,9,1,0
0,40,44,10,6,1,0
0,40,60,9,3,6,0
1,50,35,13,5,1,0
1,48,59,13,2,1,0
0,60,21,10,4,1,0
0,16,22,11,6,1,0
1,45,33,9,4,1,0
0,60,41,14,6,5,0
1,35,31,11,3,2,0
0,40,62,12,3,1,0
0,35,43,9,6,1,0
0,60,28,13,6,5,0
0,25,42,9,3,1,0
0,40,23,13,6,1,0
1,40,55,10,9,4,0
0,32,19,7,4,1,1
0,40,23,9,8,1,0
0,50,41,9,2,1,0
0,40,51,9,7,1,0
0,90,49,9,11,1,0
0,20,29,14,6,6,1
0,30,17,7,7,1,0
1,40,42,14,5,3,0
0,35,21,7,1,1,0
0,40,26,10,11,1,0
0,40,24,10,6,1,0
1,42,30,13,5,1,0
0,28,19,9,7,1,0
0,24,65,4,3,6,0
1,60,52,10,1,2,0
0,20,17,6,7,1,0
0,22,27,9,3,1,0
0,40,53,15,6,1,0
0,40,24,13,4,1,0
1,40,37,10,2,1,0
0,18,34,12,9,1,0
1,40,49,9,2,5,0
0,40,86,14,9,1,0
0,60,43,7,7,2,0
0,35,47,10,5,1,1
1,50,32,9,11,1,0
0,60,30,12,10,2,0
0,40,25,9,2,5,0
1,40,42,13,4,1,0
0,65,60,10,2,1,0
1,40,39,10,13,5,0
0,55,26,6,2,1,1
0,40,27,10,9,1,0
0,40,59,10,6,1,0
0,40,64,9,10,6,0
1,45,51,10,4,1,0
0,40,39,4,8,1,1
1,40,47,14,6,2,0
1,60,32,14,5,1,0
0,40,24,11,9,1,0
0,30,23,9,4,1,0
0,20,62,9,3,1,0
0,65,35,13,2,2,0
0,40,27,13,6,1,0
0,35,49,10,8,1,0
0,20,18,6,4,1,0
0,30,19,10,3,1,0
1,40,63,11,4,3,0
0,40,54,9,3,1,0
1,40,24,10,6,1,0
1,50,61,6,11,1,0
1,48,50,9,4,3,0
1,40,36,13,4,1,0
0,50,21,10,9,1,0
0,40,30,10,5,1,0
0,52,33,10,9,1,0
1,38,39,9,8,5,0
1,50,42,9,2,1,0
0,33,42,13,11,5,0
0,40,29,13,5,1,0
0,55,35,13,4,1,0
0,30,23,10,3,1,0
0,60,28,10,2,1,0
0,40,34,9,9,1,0
0,40,40,10,9,1,0
0,30,67,9,3,2,0
0,40,49,9,3,1,0
0,40,34,9,9,1,0
0,40,25,9,8,1,0
0,40,56,9,10,2,0
0,40,28,13,4,1,0
0,40,31,13,5,1,0
0,40,45,9,9,1,0
0,50,39,14,6,2,1
0,40,19,9,4,1,0
0,40,23,8,9,1,0
0,40,23,4,2,1,1
1,60,33,15,6,2,0
0,50,35,13,7,1,1
0,40,58,9,2,1,0
1,45,61,9,2,1,0
0,40,38,7,2,1,0
1,50,41,13,5,1,0
0,10,19,7,11,1,0
0,20,22,10,7,1,0
0,40,59,11,5,1,0
0,43,31,8,2,1,0
0,40,18,7,7,1,0
0,35,20,10,4,1,0
0,60,28,9,11,1,0
0,30,28,10,3,1,0
0,40,49,13,5,1,0
1,40,38,9,13,5,0
0,20,19,9,4,1,0
0,24,41,10,9,1,1
1,65,50,14,5,1,0
0,40,46,13,9,1,1
0,40,20,10,10,1,0
1,60,45,13,5,1,0
0,50,28,10,5,1,0
0,40,37,10,3,1,0
0,40,66,9,7,1,0
1,50,38,13,9,1,0
0,45,25,7,7,1,0
0,38,56,10,2,1,0
0,45,47,14,5,2,0
1,40,55,13,5,2,0
0,40,41,11,13,6,0
1,65,47,10,4,1,0
0,40,41,13,4,1,0
0,20,21,10,4,1,0
0,40,52,9,4,1,0
1,45,46,7,7,1,0
0,40,35,13,6,2,0
0,40,29,9,9,1,0
0,50,35,9,2,1,0
1,50,46,13,4,1,1
0,60,34,10,2,1,0
0,30,21,12,8,1,0
0,60,29,9,10,1,0
1,60,41,14,5,3,0
0,40,51,9,4,2,0
0,40,22,9,9,1,0
0,40,47,13,5,1,0
0,40,19,9,3,1,1
0,40,23,10,7,1,0
0,40,49,9,2,1,0
0,40,58,13,6,2,0
1,50,41,13,9,6,0
1,40,50,13,1,1,0
0,10,77,9,9,1,0
0,60,27,12,3,1,0
0,60,29,9,2,3,0
0,40,54,1,2,1,1
0,37,39,10,6,6,0
0,50,32,10,1,1,0
0,40,36,13,6,4,0
0,20,24,13,6,5,0
0,65,32,9,10,2,0
0,40,26,13,5,1,0
0,42,38,12,6,1,0
1,40,31,10,5,1,0
0,55,38,9,2,1,0
1,40,50,10,4,1,0
0,40,18,7,7,1,0
0,40,59,14,4,3,0
1,50,56,10,2,2,0
0,50,34,9,9,1,0
0,40,32,13,6,1,0
0,35,29,13,3,1,0
1,45,42,13,1,1,0
0,40,37,10,3,1,0
0,40,36,9,5,1,0
1,40,59,14,5,1,0
1,56,52,9,13,5,0
0,40,29,9,3,6,1
0,40,39,10,9,1,0
0,35,43,9,3,1,0
0,30,19,10,3,1,0
1,60,60,12,5,5,0
0,8,75,10,6,1,0
0,70,58,9,11,4,0
0,15,21,14,11,6,0
0,40,28,9,13,1,0
0,40,40,6,8,1,0
0,50,45,9,11,2,0
0,40,41,10,2,1,0
0,40,58,9,5,1,0
