income,hours.per.week,age,education,workclass,occupation,native.country
1,40,45,7,2,12,0
0,40,54,12,1,9,0
0,25,22,11,2,4,0
0,40,43,11,2,0,0
0,40,48,9,1,9,0
0,40,26,11,2,0,0
1,40,53,9,2,2,0
1,49,32,11,5,2,0
0,40,46,11,2,2,0
0,45,52,11,1,0,0
0,40,44,11,2,0,0
0,40,57,11,2,3,0
0,40,35,11,2,7,0
0,40,30,7,2,12,0
0,35,29,15,2,5,0
0,40,28,0,2,5,0
0,40,30,15,2,0,0
0,12,17,0,2,7,0
0,40,54,0,1,0,0
0,40,31,15,2,0,0
0,50,37,6,2,5,0
1,48,34,11,2,2,0
0,40,38,9,2,9,1
0,45,51,15,2,3,0
0,60,41,11,2,3,0
0,40,24,15,2,5,0
0,40,33,11,2,2,0
0,40,31,0,2,6,0
0,50,27,15,2,5,0
0,45,32,9,4,11,0
0,40,35,7,2,3,1
1,45,43,15,2,2,0
0,36,40,11,2,7,0
0,53,19,11,4,7,0
0,32,23,7,2,5,0
0,40,40,11,2,6,0
1,38,59,11,2,2,0
0,40,43,11,2,2,0
0,40,53,11,2,6,0
0,40,26,11,2,11,0
1,48,41,9,2,11,0
0,40,32,11,4,2,0
0,40,25,9,5,3,0
0,40,20,11,2,7,0
0,15,22,15,2,7,0
0,40,33,0,2,2,0
0,40,26,15,1,7,0
0,25,29,11,2,7,0
0,23,20,11,2,11,0
0,40,58,15,2,9,0
0,40,32,11,2,6,0
0,25,23,7,2,7,0
0,40,30,6,2,7,1
0,8,67,15,5,4,0
0,32,26,7,2,0,0
0,35,53,11,4,3,0
0,60,27,11,1,13,0
0,65,29,15,6,4,0
1,40,38,10,5,9,0
0,40,17,6,2,7,0
1,40,48,12,2,12,0
0,40,28,7,2,3,0
0,15,18,15,2,11,0
0,30,28,15,2,11,0
0,40,34,15,2,2,0
1,40,62,11,2,9,0
0,40,46,4,2,6,1
0,40,30,15,2,0,0
0,40,20,15,2,13,0
0,25,55,15,2,0,0
0,24,20,15,2,9,0
0,40,54,0,2,13,0
0,30,27,0,2,2,0
0,55,43,15,2,0,0
0,72,48,12,5,10,0
0,40,34,9,2,3,0
0,40,29,9,2,9,0
0,40,37,8,2,11,0
1,40,56,15,2,9,0
1,40,58,0,2,2,0
0,40,54,9,3,11,1
0,41,45,15,2,2,0
0,40,29,11,3,7,0
0,40,26,7,2,0,0
1,40,43,11,2,0,0
0,40,33,11,1,7,0
0,30,25,15,2,11,0
0,40,25,11,2,2,0
0,40,37,7,2,0,0
0,25,20,11,2,3,0
0,20,17,0,2,11,0
0,40,27,11,1,4,0
0,40,26,11,2,7,0
0,40,55,4,2,6,1
0,60,39,1,2,9,0
0,40,41,11,2,7,0
0,40,34,3,2,2,1
1,50,51,8,2,3,0
0,40,40,15,2,6,0
0,40,23,11,2,11,0
1,50,45,12,1,9,0
0,40,43,15,5,3,0
0,50,58,11,2,2,0
0,40,33,11,2,6,0
0,40,60,8,1,7,0
0,40,24,11,2,11,1
0,46,45,11,2,3,0
0,40,49,11,2,0,0
0,40,19,2,2,0,0
0,38,34,15,5,0,1
0,40,42,9,5,0,0
0,50,25,11,2,8,0
0,30,19,1,2,7,0
0,40,31,9,5,9,0
0,48,58,9,0,9,0
1,50,47,11,4,3,0
1,40,30,9,2,11,0
0,40,41,5,2,2,1
1,50,44,9,2,11,0
0,40,44,15,2,0,0
0,40,24,9,2,3,0
0,43,28,11,2,2,0
0,10,50,11,2,3,0
1,40,33,15,2,2,0
0,50,23,9,1,9,0
0,40,46,0,2,5,0
0,10,21,15,5,12,0
0,30,52,6,2,7,0
0,50,26,9,2,9,0
0,12,27,9,5,12,0
0,40,28,1,2,6,1
1,60,50,9,3,11,0
0,35,28,11,2,2,0
0,20,61,1,4,3,0
0,35,32,5,2,11,0
0,40,30,15,0,2,0
0,40,51,9,1,0,0
0,24,28,15,2,7,0
1,45,49,7,2,9,0
0,30,61,5,4,13,0
1,60,41,9,4,3,0
0,30,55,11,2,7,0
0,40,36,9,2,9,0
0,40,21,15,2,0,0
1,45,57,15,4,13,0
0,40,59,1,2,0,0
1,80,41,15,2,11,0
0,40,59,15,2,2,0
0,25,20,11,2,7,0
0,40,42,15,2,0,0
0,60,41,12,1,9,0
1,50,45,9,0,3,0
1,45,42,7,1,3,0
0,40,25,9,2,9,0
0,40,39,11,2,2,0
1,40,34,11,2,2,0
0,40,22,15,4,2,0
1,50,44,11,2,12,0
0,40,53,15,3,11,0
0,40,27,6,2,10,1
0,25,60,11,2,7,0
0,32,56,11,2,0,0
0,39,19,0,2,5,0
0,40,38,11,2,7,0
1,40,40,15,0,12,0
1,55,52,7,2,3,0
0,40,22,15,2,3,0
0,25,32,11,5,7,0
0,40,27,9,2,3,0
0,40,25,9,2,9,1
1,40,36,12,2,9,1
0,40,22,2,2,5,0
0,45,32,11,4,2,0
0,40,37,9,2,3,0
0,54,22,11,2,9,0
1,40,29,11,2,0,0
0,25,42,13,2,5,0
0,38,45,8,2,11,0
0,45,33,9,2,0,0
0,40,39,15,2,9,0
0,45,27,2,2,6,0
1,50,53,9,1,9,0
0,40,30,9,2,7,0
0,35,52,15,4,2,0
1,35,47,12,1,9,0
0,40,61,11,2,10,1
0,40,39,12,1,9,1
0,50,47,15,2,11,0
0,25,19,11,2,2,0
0,51,31,11,2,2,0
0,8,69,8,4,11,0
0,40,29,11,2,6,0
0,14,24,15,2,6,0
0,40,42,11,2,5,1
1,72,30,9,1,10,0
1,80,28,12,2,11,0
0,40,27,8,2,5,0
0,40,53,11,2,3,0
0,40,22,2,2,13,0
0,40,25,11,2,10,0
0,35,27,9,2,0,0
0,37,30,6,2,7,0
0,50,27,9,2,9,0
0,40,25,9,2,9,0
0,40,32,11,2,6,0
0,45,70,0,2,2,0
0,40,50,11,2,3,0
0,35,40,15,2,7,0
0,55,34,1,2,2,0
0,50,57,11,4,2,0
0,32,39,12,2,7,0
0,40,49,15,2,7,0
0,45,26,11,2,0,0
0,40,31,15,2,0,1
0,50,60,15,4,11,0
0,40,27,14,2,9,0
0,40,31,15,2,0,0
0,50,59,11,2,3,0
0,24,18,15,2,7,0
0,45,22,15,2,3,0
0,20,24,7,2,11,0
1,40,53,0,5,13,0
1,42,43,11,2,5,0
1,50,24,15,2,12,0
0,40,60,0,2,12,0
0,40,24,11,2,2,0
0,40,52,11,0,0,0
1,99,32,8,2,13,0
0,35,34,0,2,7,0
1,40,35,7,1,10,0
0,40,38,6,2,5,1
1,50,53,14,1,9,0
0,40,23,11,2,0,0
0,40,40,15,2,0,0
0,40,40,11,2,2,0
1,60,50,11,2,4,0
0,20,17,0,2,11,0
1,50,32,9,2,2,0
0,16,18,1,2,11,0
0,40,62,0,2,7,0
0,40,45,12,2,7,0
0,70,46,10,2,9,0
0,40,73,5,4,4,0
1,60,64,10,2,9,0
1,45,26,9,2,9,0
0,48,23,11,2,11,0
0,40,30,11,2,6,1
0,40,51,15,2,0,0
0,55,35,9,4,3,0
1,40,35,12,3,9,1
0,40,41,11,2,6,0
1,50,40,9,2,11,0
1,40,46,14,1,9,1
0,30,31,11,2,7,0
0,40,41,15,3,6,1
0,40,23,11,2,11,0
1,45,49,15,2,0,0
0,40,53,8,2,12,0
0,40,36,7,2,3,1
0,72,32,15,2,2,1
0,40,20,1,2,13,1
0,32,22,15,2,12,0
0,40,25,8,2,2,0
0,20,24,15,2,4,0
0,30,20,3,2,4,1
1,40,60,15,4,3,0
0,30,20,11,2,7,0
1,45,52,15,2,3,0
1,40,36,11,2,13,0
1,40,46,9,1,9,1
0,25,22,1,2,11,0
0,35,19,15,2,3,0
0,40,37,11,2,11,0
1,40,30,8,2,11,0
0,25,44,7,2,2,0
0,45,22,11,2,11,1
0,40,17,1,2,0,0
0,40,21,11,2,5,0
1,40,67,12,2,3,0
0,40,46,5,2,3,0
0,50,29,11,2,5,0
0,6,20,15,2,5,0
0,24,27,15,2,7,0
1,40,35,15,2,2,0
0,30,19,15,2,0,0
0,40,36,2,2,7,1
0,40,62,9,5,9,0
0,15,18,1,2,7,0
0,40,37,9,2,3,0
0,40,27,15,2,2,0
0,43,46,12,1,9,0
1,40,33,9,2,3,0
0,40,62,11,2,2,0
0,40,28,0,2,6,0
0,35,22,15,2,11,0
0,72,34,11,2,2,0
1,20,62,9,2,11,0
0,40,30,15,2,5,1
0,20,19,11,2,7,0
0,45,27,8,2,6,0
1,50,36,15,2,2,0
1,40,52,9,2,6,0
0,55,47,2,2,3,0
0,40,57,11,1,10,0
0,40,64,15,2,3,0
0,47,53,1,2,7,0
1,44,53,9,2,2,0
0,40,31,15,2,11,1
0,40,45,11,1,7,0
0,40,45,11,5,0,0
0,28,23,15,2,7,0
0,72,39,12,1,9,0
0,40,31,8,2,3,0
0,45,35,9,4,4,0
1,40,55,9,4,3,0
0,40,31,11,2,2,0
0,60,58,1,3,13,0
0,40,46,11,4,7,0
0,40,38,8,2,2,0
0,60,48,11,4,2,1
0,15,73,9,2,9,0
1,45,25,9,2,0,0
0,40,53,15,0,4,0
0,40,37,9,2,9,0
0,50,30,11,2,5,0
0,40,29,11,2,6,0
0,40,29,15,5,10,0
1,40,58,12,2,3,0
0,50,42,5,4,7,0
0,24,62,6,1,10,0
1,40,38,9,2,11,0
1,50,36,9,4,11,0
0,30,42,5,4,11,0
0,40,42,15,4,2,0
1,38,43,15,2,0,0
1,40,37,8,2,2,0
0,40,27,9,2,12,1
0,40,54,4,2,6,1
0,30,29,11,2,7,0
0,38,29,11,2,6,0
0,47,37,15,2,7,0
0,40,55,15,3,11,0
0,20,67,11,2,8,0
0,30,51,11,2,5,0
0,32,35,12,2,9,0
0,40,64,11,4,7,0
0,55,23,4,2,5,1
0,35,49,9,2,7,1
0,70,38,9,4,9,0
0,40,62,11,2,5,0
0,10,62,5,4,2,0
0,40,45,12,4,2,0
0,40,20,7,2,11,0
0,48,38,11,2,6,0
0,40,50,9,3,0,0
1,55,40,15,2,0,0
0,70,30,11,2,2,0
0,40,52,15,0,3,0
1,50,28,9,4,9,0
0,30,62,11,4,13,0
0,40,31,11,2,7,0
1,40,40,11,2,3,0
1,40,53,15,2,11,0
0,40,42,2,2,4,0
0,25,26,15,2,7,0
1,40,51,11,2,13,0
1,50,49,12,2,9,0
0,40,43,11,2,6,0
0,40,42,15,2,4,0
0,40,31,1,2,11,1
0,40,26,11,2,13,0
0,40,50,9,2,9,1
0,40,35,11,2,6,0
0,40,37,15,2,12,0
0,16,20,15,2,11,0
1,40,31,14,1,9,0
0,35,28,11,2,2,0
1,40,46,11,2,12,0
0,8,21,15,2,9,0
1,70,30,9,2,3,0
0,70,66,9,3,3,0
1,60,37,15,3,11,0
0,20,74,5,5,5,0
1,70,46,15,5,10,0
1,50,47,9,3,3,0
0,40,49,9,2,3,0
0,48,53,11,2,2,0
0,40,24,8,2,6,0
0,50,54,11,2,13,0
0,40,32,15,2,2,0
0,45,45,15,2,11,0
0,65,37,15,5,7,0
1,61,48,12,5,9,0
0,40,25,9,2,0,0
0,40,27,15,2,0,0
0,8,69,11,2,0,0
1,52,38,9,2,11,0
0,40,47,2,2,0,0
0,60,30,15,4,0,0
0,45,27,14,2,9,0
0,35,19,15,2,11,0
1,50,24,1,2,2,0
0,40,32,9,2,9,0
0,40,38,11,2,5,0
0,36,19,13,2,4,1
0,40,28,15,2,5,0
0,55,39,12,1,9,0
0,60,38,15,4,11,1
1,40,42,11,2,6,0
1,40,31,15,2,0,0
0,40,46,6,2,6,1
0,54,53,15,2,3,0
0,15,21,7,2,5,0
0,50,48,11,4,11,0
0,45,30,11,2,13,0
0,40,24,11,2,0,1
0,50,32,0,2,2,0
0,40,30,11,2,7,0
0,50,57,10,5,9,0
0,40,56,5,2,0,0
0,37,27,11,2,3,0
0,40,38,9,2,6,1
0,40,19,11,2,0,0
1,50,61,15,4,0,0
0,40,49,8,2,12,0
0,38,28,11,2,2,0
1,55,50,12,3,9,0
1,84,43,9,2,2,0
0,48,34,11,2,6,0
0,40,28,1,2,2,0
0,40,31,15,2,2,0
0,44,55,11,2,6,0
1,45,26,9,2,3,0
1,40,51,10,1,9,0
0,40,35,11,2,2,0
0,31,42,7,2,3,1
0,30,31,12,2,9,0
0,20,22,11,1,4,0
0,60,67,11,2,13,0
0,24,63,11,2,7,0
1,40,31,11,2,6,0
0,40,17,1,2,9,0
0,40,41,11,1,13,0
0,38,53,5,1,13,0
0,99,44,15,1,10,0
0,40,24,9,2,4,0
0,35,35,8,2,12,0
1,40,61,15,2,12,0
0,40,31,7,2,9,1
1,36,56,11,2,11,0
0,40,66,7,2,0,0
0,40,45,15,2,2,1
0,40,64,11,2,2,0
1,36,38,11,2,0,0
0,40,43,15,1,2,0
0,49,37,11,2,2,0
0,16,19,11,2,0,0
0,40,59,11,4,3,0
0,40,50,15,0,0,0
1,50,33,9,2,3,0
1,45,56,15,2,12,0
0,40,28,8,2,11,0
0,34,27,11,2,0,0
0,40,34,11,2,7,0
0,30,19,1,2,11,0
1,40,68,11,4,3,0
1,38,28,12,2,9,0
0,40,22,11,4,4,0
0,40,58,7,2,0,0
0,25,31,15,2,6,0
0,30,17,1,1,10,0
0,23,23,15,2,7,0
0,40,25,2,2,7,0
0,40,47,11,2,2,0
1,60,39,9,2,3,0
0,40,44,11,2,2,0
1,40,46,8,2,9,0
0,35,38,15,4,4,0
0,30,23,11,2,6,0
0,35,34,9,2,9,0
1,40,33,11,2,2,0
0,20,38,11,2,7,0
0,40,52,8,4,3,0
0,33,50,11,2,11,0
0,40,35,9,2,7,0
0,15,44,11,2,11,0
0,50,38,11,4,4,0
1,40,29,11,2,9,0
0,40,33,7,2,0,0
0,30,18,1,2,11,0
0,40,43,14,2,3,0
0,40,42,8,2,3,0
0,40,42,11,2,13,0
0,30,32,11,2,5,0
0,40,36,7,2,12,0
1,40,41,9,5,4,0
0,40,30,15,2,7,0
0,35,21,11,2,7,0
1,40,33,15,2,13,0
0,25,19,11,2,5,0
0,40,35,11,2,13,0
0,35,43,11,2,12,0
0,24,45,11,2,13,0
0,50,25,9,2,3,0
0,40,39,9,4,3,0
0,40,26,11,2,5,0
0,10,60,12,2,13,0
1,40,52,10,1,9,0
0,30,22,2,2,13,0
0,40,23,15,2,7,0
0,40,46,11,2,7,0
0,30,34,9,4,11,0
1,50,39,9,2,9,0
0,40,38,11,2,9,0
0,25,56,12,4,3,0
0,40,55,11,0,0,0
0,40,23,15,2,6,0
0,40,39,9,2,0,0
0,30,24,9,2,11,0
1,40,51,11,4,11,0
1,50,47,9,3,3,1
0,50,25,11,4,4,0
1,55,34,14,2,9,0
0,28,19,15,2,3,0
0,40,32,15,2,2,0
1,40,49,11,2,11,0
0,55,43,11,2,2,0
0,40,59,11,2,0,0
1,40,32,9,2,3,0
0,40,25,9,2,3,0
0,40,32,11,2,3,1
0,15,17,1,2,5,0
1,35,57,14,3,9,0
0,15,17,2,4,5,0
0,40,27,9,2,12,1
0,40,41,11,1,10,0
0,25,19,1,2,11,0
0,40,41,4,2,7,1
1,50,39,9,2,3,0
0,40,30,11,2,2,0
1,40,37,9,2,6,0
0,15,18,1,2,0,0
1,45,40,9,4,11,0
0,40,24,11,2,11,0
0,50,33,11,2,2,0
0,40,48,9,2,5,0
1,40,51,9,2,11,0
0,40,48,11,2,2,0
0,45,43,5,2,2,0
0,50,34,14,2,3,0
0,30,41,8,2,2,0
0,40,25,11,2,2,0
0,50,20,11,2,7,0
0,70,35,15,2,3,0
0,40,42,12,1,9,0
0,16,26,11,1,7,0
0,50,46,11,2,7,0
1,40,39,9,5,9,0
0,80,29,15,2,11,0
1,40,39,15,2,2,0
1,40,47,11,2,2,0
1,50,40,15,2,13,0
1,40,43,11,5,2,0
0,40,32,11,2,5,0
0,40,31,0,2,11,0
1,40,44,7,0,0,0
1,40,46,9,1,10,0
1,50,53,12,4,9,0
0,40,43,9,2,3,0
0,40,41,9,5,9,0
0,40,35,11,2,7,0
0,45,48,9,2,11,0
0,40,28,12,5,3,0
0,32,44,9,2,9,0
0,40,51,14,1,9,0
0,50,28,11,2,13,0
0,60,36,9,2,2,0
0,35,28,11,2,7,0
0,40,21,15,2,11,0
0,40,36,15,1,2,0
0,43,31,11,2,9,0
0,60,44,11,4,4,0
0,40,49,1,1,5,0
0,40,40,11,2,2,0
1,40,64,10,0,9,1
0,55,27,15,2,11,1
0,20,18,15,2,7,0
0,44,68,6,2,2,0
1,80,64,10,2,9,0
0,40,36,11,2,13,0
0,24,21,11,2,4,0
0,30,22,15,2,2,0
0,40,61,9,2,9,0
0,10,24,15,2,11,1
1,50,49,9,5,9,0
0,30,25,15,2,8,1
0,45,29,15,2,9,0
0,40,22,11,2,11,0
0,40,57,15,0,9,0
1,40,29,11,2,2,0
0,35,20,15,2,0,0
1,45,47,14,2,11,0
0,55,22,11,2,3,0
1,50,59,8,3,9,0
1,40,42,12,5,0,0
0,35,64,15,4,9,0
0,40,29,11,0,7,0
0,20,25,15,5,2,0
0,40,62,15,2,3,0
0,40,21,11,2,7,0
0,40,46,0,2,6,0
0,19,21,11,2,7,0
0,18,18,1,2,5,0
1,45,33,12,2,9,0
0,40,63,3,2,13,0
1,52,52,11,1,10,0
0,22,17,6,2,11,0
0,40,31,11,2,11,0
0,40,35,15,2,12,0
1,40,31,11,2,6,0
0,40,51,15,5,9,0
0,60,48,11,1,2,0
0,40,28,11,2,5,0
0,40,38,15,2,0,1
1,40,43,9,1,9,0
0,40,30,11,2,5,0
0,55,24,2,2,11,0
1,60,46,9,2,3,0
0,60,50,0,2,13,0
0,35,22,11,2,7,0
0,15,18,11,5,0,0
1,45,53,9,2,9,0
1,44,40,9,2,9,0
0,35,36,10,4,9,0
1,43,32,9,2,3,0
0,12,39,11,2,4,0
0,40,46,11,2,5,0
0,42,26,9,1,0,0
0,15,19,15,2,11,0
0,40,24,11,2,6,1
0,40,28,12,2,9,0
0,40,25,12,1,9,0
1,40,44,15,2,3,0
0,40,38,11,2,2,1
0,45,42,12,5,3,0
0,40,28,11,2,2,0
1,60,47,9,2,11,0
0,40,21,15,1,0,1
0,45,35,9,2,3,0
0,40,26,11,2,2,0
0,30,21,15,2,7,0
0,40,67,5,4,4,0
1,40,54,11,2,3,0
0,25,26,12,2,12,0
0,50,51,9,2,9,0
0,45,27,15,2,2,0
0,40,39,15,2,6,0
1,48,32,9,2,3,0
0,40,52,11,2,2,0
0,40,21,15,2,5,0
0,38,27,11,1,10,0
0,45,46,5,2,13,0
0,30,42,8,2,7,0
1,20,79,9,3,11,0
1,40,50,9,0,3,0
0,60,51,12,1,9,0
1,5,66,9,2,11,0
0,99,36,8,4,4,0
0,36,26,7,2,9,0
0,50,28,15,2,11,0
1,45,39,14,4,9,0
0,60,43,15,2,13,0
0,40,20,11,2,7,1
0,40,29,15,2,12,0
0,40,60,15,2,5,0
1,40,34,11,2,11,0
0,40,60,11,2,5,0
0,40,38,1,2,11,0
0,40,29,8,2,6,0
0,40,49,9,2,3,0
0,40,37,4,2,7,1
1,38,43,15,2,11,0
0,60,19,6,2,2,0
0,35,29,15,2,13,0
0,15,40,11,4,2,0
1,40,53,5,2,3,0
0,55,27,9,2,11,0
0,38,29,7,2,2,0
0,40,25,4,2,6,1
0,55,38,11,2,11,0
1,50,48,9,3,3,0
0,12,18,15,2,7,0
1,40,37,11,2,0,0
0,20,48,9,2,7,0
0,32,50,15,2,7,0
0,30,24,15,2,0,0
1,40,34,15,2,12,0
0,40,19,15,2,11,0
0,40,39,11,2,6,0
0,40,40,15,2,7,0
0,40,30,11,2,0,0
0,40,27,11,2,0,0
1,40,46,15,2,0,0
0,50,24,9,1,9,0
0,20,18,2,2,7,0
1,60,50,10,4,9,0
0,40,42,1,2,6,0
0,40,42,6,2,13,0
0,16,57,15,2,12,0
1,40,27,9,2,12,1
0,40,31,0,2,6,0
0,40,34,12,1,9,0
0,40,55,11,4,7,0
0,40,56,1,2,6,0
0,40,35,15,5,4,0
0,50,28,12,2,9,0
0,40,38,9,2,3,0
0,60,30,11,3,5,0
0,20,18,15,2,7,0
1,40,35,8,2,12,0
0,40,53,11,2,7,0
0,40,46,14,2,9,0
0,40,45,15,2,0,0
0,60,35,0,2,7,1
0,40,41,11,2,0,0
1,70,60,11,4,11,0
0,40,19,11,2,6,0
0,70,28,11,2,13,0
0,32,29,11,2,7,0
0,40,35,15,4,2,0
0,35,18,11,2,0,0
0,40,53,11,2,2,0
0,20,26,12,2,6,1
1,40,55,15,2,12,0
1,40,45,15,1,3,0
0,40,28,11,2,6,0
1,40,32,9,2,3,0
0,40,27,11,2,5,0
0,40,35,11,2,2,0
0,37,36,11,2,5,0
0,20,23,9,2,11,0
0,40,22,2,2,13,0
1,40,65,9,3,3,0
0,40,25,11,2,11,1
0,40,31,15,2,11,0
1,40,50,9,5,3,0
1,50,49,15,5,9,0
0,40,43,9,2,3,0
0,40,23,15,0,0,0
0,40,23,15,2,11,0
0,40,63,0,2,2,0
0,40,33,11,2,4,0
0,50,51,9,3,4,0
0,45,31,11,2,2,0
0,36,31,15,2,0,1
1,40,47,8,2,11,0
1,40,54,15,5,10,0
0,40,23,15,2,11,0
1,40,34,11,2,3,0
1,35,46,1,2,7,0
1,50,34,7,2,11,0
0,50,31,11,2,7,0
0,40,41,11,2,12,1
0,30,27,8,4,9,0
0,40,23,15,2,2,0
0,40,59,7,0,0,0
0,40,35,11,4,13,0
0,45,59,11,2,7,1
1,40,47,8,2,2,0
0,44,51,11,4,11,0
0,45,42,9,2,0,0
0,40,29,15,0,0,0
0,45,23,11,2,2,1
0,60,43,11,4,2,0
0,40,46,15,2,3,0
0,40,30,15,2,0,0
0,20,23,15,2,12,0
0,35,29,12,5,9,0
0,45,33,11,2,3,0
0,45,46,15,1,0,0
0,40,35,15,2,0,0
0,37,25,11,2,3,0
0,40,35,9,2,11,0
0,42,30,5,2,6,0
1,84,39,15,2,7,0
0,55,37,15,2,2,0
0,42,22,11,2,6,0
0,60,25,11,2,13,0
0,40,50,11,2,11,0
0,45,33,8,2,9,0
0,40,59,4,3,4,1
0,40,24,11,2,0,0
0,55,41,9,2,11,0
0,60,60,9,2,3,0
0,30,19,11,2,6,0
0,40,23,15,2,2,0
0,40,24,9,2,9,0
1,50,32,11,2,2,0
1,45,27,9,2,11,0
0,55,43,8,2,0,0
0,40,54,8,2,3,0
0,45,22,11,2,4,0
0,50,29,11,2,2,0
0,50,22,2,2,4,0
1,50,37,9,2,11,0
1,50,38,10,4,9,0
0,40,34,15,2,5,0
1,84,45,15,2,6,0
0,40,28,3,2,8,1
0,40,68,10,2,9,1
0,40,36,11,2,6,1
0,30,20,6,2,7,1
0,45,24,15,2,2,0
0,40,38,15,2,3,0
0,40,32,9,2,3,0
0,50,28,9,2,7,0
1,40,32,14,2,9,0
0,40,58,11,2,6,0
0,50,38,15,2,11,0
0,40,43,11,2,0,0
0,40,28,2,2,4,0
0,20,23,9,2,9,0
0,40,41,15,2,2,0
0,40,27,9,2,9,0
0,30,54,5,2,7,0
0,25,28,11,1,13,0
0,30,36,11,2,2,0
0,40,60,15,4,3,0
0,38,34,12,5,3,0
1,42,27,15,2,11,0
0,40,60,0,2,11,0
0,40,39,8,2,2,0
0,35,59,2,2,13,0
1,32,34,10,4,9,1
0,40,36,8,2,3,0
1,40,54,15,2,11,0
1,40,48,8,2,12,0
0,33,19,5,2,7,0
1,40,40,14,2,9,0
0,45,25,11,2,5,0
0,40,39,7,2,0,0
0,40,34,15,4,2,0
0,30,30,11,2,7,0
0,24,43,11,2,7,0
1,40,35,9,2,9,1
1,65,59,11,4,4,0
0,40,33,11,4,2,0
0,50,22,15,2,5,0
0,45,48,11,2,2,0
0,40,54,11,2,0,0
0,38,49,15,2,0,0
0,40,37,9,2,12,0
0,40,45,11,2,6,0
0,40,51,15,3,11,0
0,40,46,15,2,2,0
1,40,31,9,4,3,0
1,50,39,15,2,0,0
1,40,26,9,2,0,0
0,6,31,12,2,9,1
1,40,39,11,2,6,0
0,30,26,1,2,7,1
0,35,25,9,2,12,0
0,40,49,11,2,11,0
0,45,53,9,2,9,1
0,40,52,13,2,6,1
0,55,52,11,2,13,0
0,40,50,11,2,0,0
0,30,76,5,2,10,0
0,15,19,11,2,0,0
0,40,25,11,2,13,0
0,40,45,11,2,0,0
0,35,34,7,2,0,0
0,16,20,15,2,7,0
0,40,27,15,2,12,0
0,60,43,11,2,7,1
0,40,23,11,2,0,0
0,40,37,15,0,0,0
0,40,31,9,2,3,0
0,4,33,15,5,2,0
0,20,28,7,2,11,0
0,40,35,15,2,0,0
1,75,41,7,2,12,0
0,12,17,1,2,7,0
1,40,41,9,1,9,0
0,45,44,8,2,11,0
0,40,47,5,2,2,1
0,40,24,11,2,5,0
0,40,38,8,4,7,0
0,52,34,15,2,3,1
0,35,62,11,1,7,0
0,38,27,11,1,0,0
1,40,59,15,2,0,0
0,40,35,12,2,3,0
0,32,38,11,2,7,0
0,50,28,15,2,7,0
0,38,28,11,2,0,0
0,40,59,6,5,13,0
0,40,42,15,2,0,0
1,32,54,12,1,9,0
0,45,39,11,2,9,0
0,40,41,9,2,4,0
0,40,43,9,2,0,1
1,50,32,9,3,7,1
0,40,58,11,2,0,0
0,40,43,11,2,2,0
0,40,31,11,2,6,0
1,70,51,12,1,9,0
0,36,54,9,2,7,0
0,70,20,15,2,6,0
1,40,35,15,2,11,0
0,36,22,11,2,7,0
0,40,42,11,2,3,0
1,40,44,12,5,0,0
1,70,28,11,4,4,0
1,35,74,15,3,3,0
0,40,34,11,2,3,0
0,52,50,11,5,9,0
0,40,50,8,2,3,0
0,40,43,11,2,5,0
0,40,29,11,4,2,0
1,50,61,11,2,3,0
0,40,21,15,2,0,1
1,40,47,10,2,9,1
0,40,33,11,2,2,0
0,37,22,11,2,11,0
0,40,38,15,2,0,0
0,40,45,15,2,2,0
1,45,42,11,2,6,0
0,45,35,15,2,2,1
0,40,21,11,2,0,0
0,44,49,8,5,0,0
0,40,50,9,2,9,0
1,36,36,10,5,9,0
0,20,20,11,2,0,0
0,40,49,11,2,9,0
1,60,40,9,5,9,0
0,40,22,15,2,0,0
0,20,67,1,2,0,0
0,40,21,15,2,0,0
0,50,60,11,4,4,0
0,12,17,1,2,7,0
1,45,49,9,5,3,0
0,40,38,15,2,2,0
0,40,38,11,2,2,0
1,99,35,7,2,3,0
0,40,40,15,2,11,0
1,60,40,11,2,13,0
0,40,46,11,5,0,0
0,22,25,15,2,0,0
0,48,24,7,2,5,0
0,48,62,11,2,6,0
0,40,54,13,2,2,1
0,40,23,9,2,0,0
0,40,60,11,2,0,0
0,8,18,11,3,4,0
0,40,41,15,1,0,0
0,40,45,12,1,9,0
0,40,62,8,5,3,0
0,40,28,9,2,12,0
1,60,36,15,3,3,1
0,40,31,11,2,11,0
0,50,33,11,4,2,0
0,16,62,14,4,9,0
0,40,27,5,2,7,0
1,40,42,8,0,0,0
0,37,55,6,2,5,0
0,50,41,11,2,11,0
1,40,45,15,2,0,0
0,65,67,11,4,4,0
0,45,25,8,2,2,0
0,40,22,9,2,3,0
0,20,19,15,2,7,0
0,45,26,9,2,3,0
0,50,61,11,2,2,0
0,40,43,11,2,0,0
0,20,53,11,2,8,0
0,45,53,15,0,0,0
0,10,42,2,3,2,0
1,40,36,11,2,0,0
0,99,55,9,4,3,0
0,16,17,1,2,11,0
0,35,55,14,4,9,0
0,40,36,11,2,3,0
1,40,40,12,1,9,0
0,10,54,0,4,7,0
0,45,45,9,4,9,0
1,40,48,15,2,12,0
1,60,40,14,1,3,0
0,50,31,9,2,9,0
0,40,26,9,2,0,1
0,25,19,11,2,0,1
0,40,31,7,0,2,0
0,30,34,11,2,9,0
1,55,55,12,1,3,0
0,40,38,15,2,2,0
0,20,21,11,2,5,1
0,40,27,5,2,2,0
0,40,35,11,2,7,0
